dataset,mode,max_leaves,n_estimators,MIN_IP_PKT_LEN,L7_PROTO,IN_BYTES,RETRANSMITTED_OUT_BYTES,DST_TO_SRC_AVG_THROUGHPUT,DST_TO_SRC_SECOND_BYTES,OUT_BYTES,DNS_QUERY_ID,SRC_TO_DST_SECOND_BYTES,SHORTEST_FLOW_PKT,L4_SRC_PORT,L4_DST_PORT,FLOW_DURATION_MILLISECONDS,MIN_TTL,NUM_PKTS_128_TO_256_BYTES,OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,TCP_FLAGS,LONGEST_FLOW_PKT,IN_PKTS,SERVER_TCP_FLAGS,NUM_PKTS_UP_TO_128_BYTES,PROTOCOL,NUM_PKTS_512_TO_1024_BYTES,CLIENT_TCP_FLAGS,NUM_PKTS_1024_TO_1514_BYTES,DURATION_IN,TCP_WIN_MAX_IN,RETRANSMITTED_IN_PKTS,DURATION_OUT,RETRANSMITTED_IN_BYTES,MAX_IP_PKT_LEN,MAX_TTL,NUM_PKTS_256_TO_512_BYTES,RETRANSMITTED_OUT_PKTS,ICMP_TYPE,TCP_WIN_MAX_OUT,ICMP_IPV4_TYPE,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE
NF-BoT-IoT-v2,integer,32,13,0.3158625190567504,0.007078855032485775,0.14621459684845084,0.018652452938824966,0.00023206893148988914,0.18175878776283588,0.048087314018558036,0.11827350943428101,0.07551186590990523,0.18859814660004842,0.03470958620485898,0.03910409867690637,0.0019138959372186953,0.2360752930788552,0.000833220691384152,0.009121883236071408,0.0003433258163051737,0.000783098387243734,0.029797599707864723,0.012712388353176885,0.04398570920961995,0.015083949371986139,0.001037956949502922,1.019129386530361e-05,0.00320679881180315,0.0002663549451885661,0.001663416366624324,0.051837958111659935,1.3457248783335231e-17,0.025011815998811616,4.749031278086476e-10,6.7286243916676156e-18,1.3457248783335231e-17,0.0002458262431778848,0.0,1.3457248783335231e-17,0.001210009559504006,1.3457248783335231e-17,0.0,0.08184484826642613,0.0
NF-BoT-IoT-v2,integer,64,5,0.23291765949853002,0.018902003248780646,0.147996667520511,0.00033923284229425514,0.00943583110304012,0.16778372038207434,0.05034784553338876,0.08101650650142585,0.05005588090394648,0.002070336307906477,0.00741822690071648,0.08716799428496576,0.040354181065845623,0.23877273278576286,0.0001663364641366097,0.0100334603200299,0.0011060606073973122,0.00784105464154439,0.008052675254052705,0.00013571542408421966,0.01023782650360379,0.014188135160460342,0.023279047396785362,0.0006549988759756919,0.02785068740072475,0.0,0.017887242589964693,0.015385344372984855,0.0,0.07076038193690616,0.0,1.0092936587501423e-17,0.0,6.061864340098114e-05,0.0,0.0,0.0014866623219418327,0.0,0.0,0.0,0.0
NF-BoT-IoT-v2,integer,64,9,0.24366933518946485,0.018904412314736302,0.08773536101975313,0.17429199358905817,0.009309097052910616,0.20681023543143143,0.24812920608483474,0.07994843505346431,0.04912075426128888,0.02740010925300191,0.006683768710220441,0.09419497508179571,0.03989097782765147,0.23579043078994685,0.005055508176049123,0.009183441243666013,0.0009991247215177872,0.007494240311352408,0.008319642077437996,0.0048687906960329635,0.020002866836171442,0.013752995739340313,0.01615156790646443,0.00043345989857760764,0.026232290140043628,0.0004860920574565381,0.038351316158669456,0.013157666672865082,0.0,0.16374196696481524,0.00019284730395997162,1.0092936587501423e-17,0.0,0.0004717498220081428,0.0,0.0,0.0013335530163133646,0.0,0.0,0.0,0.0
NF-BoT-IoT-v2,integer,64,13,0.2445751889965321,0.019600088925116128,0.08591664241674007,0.17500582169439005,0.010613076193828914,0.20024875433140654,0.149772463496904,0.0794172385427481,0.04926280960809018,0.021026295549986966,0.007764492455529875,0.07775960368695606,0.040940319053889465,0.16527364100644576,0.002597690587455799,0.009511100312544036,0.00045454545452867207,0.0074944958574031705,0.004352283316604796,0.004078494157221649,0.02013594100163774,0.014835001418866683,0.016542355992533706,0.0005276837634969132,0.027615076571241237,0.0003253647481710602,0.03662526077021715,0.0323703412356303,0.0,0.12474794652563252,0.0007642466177700458,3.3643121958338078e-18,0.0,0.0003783170958098618,0.0,0.000578541912002942,0.002684798233910583,0.0,0.0,0.0,0.0
NF-BoT-IoT-v2,integer,128,5,0.14700181033265963,0.03266976189423979,0.14898931162457354,0.0045010563155187715,0.0014731080431214683,0.16641957975931007,0.05210403289123131,0.07581751344353697,0.04898203531529596,0.007696482367258797,0.06606346350623331,0.04825176365552586,0.05250846677314746,0.2657468351091358,0.0011629832672418522,0.006931370347764688,0.0014667872517346587,0.0006903473211736175,0.008176516261006583,0.0006939060022519861,0.003872358336563897,0.0038963549700527142,0.011598228516983177,0.0,0.003118524725658881,0.0011202979480277413,0.004096065595072227,0.018204446122914136,0.0,0.06454279632601999,0.0,3.3643121958338078e-18,0.0,0.00017264616050285532,0.0,0.0,0.001426554977339442,0.0,0.0,0.0,0.0
NF-BoT-IoT-v2,integer,128,9,0.13060855161329896,0.018582862329816475,0.08855836886805402,0.0007439703988735598,0.0012684906255211752,0.17805697640589904,0.04297194839655015,0.08151199988610934,0.03531804296942356,0.005586591825948403,0.09563047198769131,0.03619963869774971,0.04356110396475167,0.24009706598945824,0.0010257045466030904,0.006747185968260397,0.0018439044625795425,0.0021340591984314577,0.025346407136121445,0.03357322722561096,0.031090695229847802,0.00318841591854119,0.011000705701581301,0.16894680395767853,0.004970514856776366,0.0009588434963113343,0.0030572339124849356,0.027807611371402547,0.0,0.08610730014247699,7.155540262439086e-06,1.3457248783335231e-17,0.0,0.26643602512312686,0.0,0.0001787344666661674,0.0011607882024143353,0.0,0.0,0.0,0.0
NF-BoT-IoT-v2,integer,128,13,0.12134938103164847,0.023388473573043116,0.08340916844083701,0.0019713345782866446,0.001821149400654934,0.18020996179931129,0.006449499902302288,0.12291288233462067,0.06229592277610036,0.004545562598605194,0.08185011011359086,0.06503503925215458,0.013268216944133271,0.20903044186499123,0.0017125845563202807,0.007449849177901915,0.0011924122435090442,0.0007173435754325682,0.026346999948315304,0.002284347921724181,0.004099926456498312,0.0034119887893710793,0.010568916378606944,0.16372051647808836,0.010747732346997331,0.0011499964172548888,0.00423576035664381,0.02702872401232642,0.0,0.11207664272413768,0.00018251420820578274,1.3457248783335231e-17,0.0,0.25702209732547043,0.0,0.0002625698232421358,0.0011758205244636253,0.0,0.0,0.0,0.0
NF-BoT-IoT-v2,integer,256,5,0.2417680200886101,0.003257204451294465,0.14978505949710683,0.0015585571492407239,0.002992460451365125,0.20374387149779122,0.051225725676990394,0.0735061749264597,0.032286575664224694,0.015271311789595213,0.08826132982104143,0.15326391807600218,0.044671587120064256,0.23217288597940844,0.004416188553928994,0.003475748608766669,0.00025707111089529056,0.008208861042801881,0.044543151461513754,0.0007901319734908919,0.004075672441185651,0.001970585395670393,0.006977128130351806,1.8103813683204944e-05,0.00972368576334845,0.00034081078409613935,0.010713580049279843,0.02444206590122489,0.0,0.018916198790181263,0.0,2.0185873175002847e-17,0.0,0.00014569859322114442,0.0,0.005597182828619265,0.00948768544799608,0.0,0.0,0.0,2.2439120835392558e-05
NF-BoT-IoT-v2,integer,256,9,0.21265362398467902,0.012495046225033462,0.15078916501877515,0.002677797752479165,0.0030983372188178285,0.1198062797053486,0.04961179312380115,0.10129721696825889,0.019742540238908774,0.012450323806446367,0.07776323002371414,0.1336875091469984,0.019515375099440933,0.19726743045489348,0.003690087301444035,0.0035769309323351165,0.0003504071850852909,0.010058500259680383,0.04799277689509716,0.0008617719557598147,0.022025956232598003,0.002417148082947272,0.007333201041395251,0.19805544812895778,0.013251367769305123,0.0004203193748878066,0.010780225243365592,0.014008931913116248,0.0,0.016421251457490845,0.18711270244675773,1.0092936587501423e-17,2.5732448355228403e-06,0.0007112102240015505,0.0,0.006724990266648195,0.008563399065436328,0.0,0.0,0.0,0.0
NF-BoT-IoT-v2,integer,256,13,0.21923197331561942,0.0038139582210664122,0.14992244547636568,0.20176528835919694,0.0010951776175542602,0.10436154872983339,0.03302789959606795,0.1149225102317441,0.020280048574611274,0.010728026054303025,0.06761944287347404,0.1312354330839674,0.0077673218877373894,0.20609820528818204,0.0038665900815271735,0.00904178368008707,0.00034709275443929556,0.012101010458974182,0.0491037515852302,0.0008464446771506279,0.01189383589262293,0.002202029197632699,0.0061924541929423635,0.21663770069652796,0.07264870765858424,0.00033410290385558914,0.007917401278564553,0.011716834492213304,0.0,0.020612787292195674,0.1922093182075197,2.0185873175002847e-17,1.0736754445194837e-06,0.0005144127148450379,0.0,0.005000840153160785,0.004664044203918002,0.0,0.002021697737620099,0.0004696969697066476,0.0
NF-BoT-IoT-v2,integer,512,5,0.2381622774589067,0.03656651264402456,0.05722961974548834,0.010845410153513679,0.002410861732719716,0.02905818565986886,0.04773752935781731,0.0985064487621758,0.037916343168841835,0.014688003035532816,0.07785155749098063,0.10741681444162786,0.03213015788820572,0.24819487498137013,0.0061568376636056315,0.00909831294464619,0.00048382498772413934,0.009102724301345518,0.006279706709584328,0.0006550968413453706,0.028586558306281533,0.0013185226888369694,0.004649440126730683,0.0680128590782312,0.0006952273148975345,0.0005291339156393217,0.012661362374985656,0.008640864980028888,0.0,0.03128829430983317,0.0,1.0092936587501423e-17,0.0,0.2536156698872896,0.0,0.0005058020854544944,0.005572896168841533,0.0,0.0,0.0,0.0
NF-BoT-IoT-v2,integer,512,9,0.22940362775832107,0.02078989610777086,0.06234543915341555,0.035600121969273674,0.0009721189996368991,0.011459152053796334,0.05580090806411775,0.1185268943366255,0.1149847283179005,0.015420758539416962,0.07539490313916283,0.10585783002465628,0.040620451410115326,0.19009683511362513,0.007396592224252394,0.0032345312711806276,0.000376533838440935,0.007826472391235172,0.010720921762269447,0.0010089465685615443,0.022666241181799777,0.0010376817274196694,0.0010977970062074657,0.16144462336080703,0.010936369625982436,0.2297032070295359,0.00794240201763947,0.004457154553027918,0.00019846771891905747,0.03315873182453949,1.1178707159883736e-07,2.6914497566670462e-17,2.9427168929143284e-07,0.24895574573300702,0.0,0.0001383897960245423,0.007603109857396029,0.0,0.0015446293274897502,0.0012425272301322247,0.0
NF-BoT-IoT-v2,integer,512,13,0.23175438200570275,0.013471312609007417,0.06087180051709583,0.05144754412622354,0.0008065001516184492,0.04696668246609448,0.08192554264135264,0.17725587743836235,0.11477272753869913,0.009871163327433057,0.041397848775727136,0.059525296072140965,0.02711546926060127,0.19073826104532174,0.006777582790751793,0.010929098156540511,0.004264366403892183,0.008776020004655653,0.1948364842276502,0.08810224856021946,0.006329293375013791,0.04131718295141859,0.005912875400429805,0.18588779366382943,0.1286176255688448,0.22830468636058593,0.0058020017944608645,0.01192648888500575,5.219548553066295e-05,0.16888155078656952,0.0001503744588306941,1.3457248783335231e-17,7.825815785873939e-07,0.24683542574438747,0.0,0.0003088387195248211,0.005408185523941207,0.0,0.09254766150102119,0.017380687503649194,0.0
NF-BoT-IoT-v2,integer,1024,5,0.24416454966071063,0.017842654705764925,0.06801657999552854,0.012399731401896019,0.0008318532420100293,0.036294885598679744,0.04697030378315697,0.09767086639535177,0.028583665780054394,0.0062241516068172005,0.09551982699499718,0.11280922489621749,0.04280217409846237,0.2444099292302396,0.006721613624552936,0.009017121100884271,0.00670421666096896,0.00842891853362841,0.01840026305606918,0.003628727999053959,0.02760552724502067,0.007722018288725179,0.005235480670454932,0.08180352361818785,0.006919471906457102,0.0009170901586423375,0.009625500750896328,0.005446071416101743,8.805475000087614e-13,0.01648617904881361,1.8654919254829972e-07,1.682156097916904e-17,3.6887619080729863e-06,0.0006202769255632157,0.0,0.0001063595233224544,0.0067128665553187385,0.0,0.09843951849510851,0.0,0.0
NF-BoT-IoT-v2,integer,1024,9,0.24431513126685458,0.018846748354002504,0.07264886522961278,0.24156657231437043,0.0010870295780747734,0.07307162457882288,0.19536706904638199,0.1487497722492037,0.03052755946132593,0.005689566494216311,0.08938558483835568,0.11043404880375322,0.04629115216694081,0.18029299669405396,0.004947678125265378,0.022757048475712267,0.0034220587204598675,0.00780584487832321,0.01259140778243216,0.001903126872345254,0.019833755322384215,0.003115890407424799,0.0012013373319546005,0.10276076817622383,0.012442108607181507,0.0029798049423653355,0.009846182244216697,0.0051417356576269925,7.18263377993999e-13,0.11103832680148107,0.00047416902520339913,2.0185873175002847e-17,5.149742451166174e-06,0.22146205379157297,0.0,0.00018563366360197374,0.009242275005952452,1.2149740217485515e-06,0.1678361333295402,0.010998311430280117,0.0
NF-BoT-IoT-v2,integer,1024,13,0.20558820127164723,0.033572386618252445,0.07265179483190604,0.23514286163149675,0.0015906143027327468,0.07870494122018924,0.19267858875346275,0.1681675676564313,0.023461015452553344,0.0055142932325236435,0.08097440074595667,0.11012832689031726,0.04337902764328384,0.24629394549389272,0.004066329215305546,0.1148052693796721,0.0011095648717957406,0.007394555653615349,0.12866731511238458,0.1234849178063396,0.02883669271073286,0.0013810043153044025,0.008081766169195634,0.1023319678670647,0.019689446942885627,0.004944599057362077,0.008994354051965185,0.004994617448538773,3.966751380454301e-13,0.12880384773866158,0.0007630152904220712,1.0092936587501423e-17,5.167984471203132e-07,0.22437030146799763,0.0,3.066736588647337e-05,0.00846216035824246,3.9356803811423883e-07,0.17417567552879115,0.008376893584598597,0.0
NF-BoT-IoT-v2,integer,2048,5,0.243006786085652,0.018539529159278968,0.06753434103938813,0.012517423984726142,0.0008637084412350204,0.036061319113577434,0.04792178015397353,0.0958832984300827,0.028258673127462507,0.006861505712642487,0.09548195285002381,0.11514915289265129,0.04378784768702823,0.24428015690716276,0.006109431699645504,0.00873600005777226,0.006590918324946376,0.007980029678706826,0.01843099158656386,0.003617422168634127,0.02456261521372502,0.007753268685651224,0.004833967323405362,0.08069832893906781,0.0065969612313204785,0.0008744015396075853,0.009347489380947288,0.005388442146454031,1.0119293480045713e-12,0.01706206655811452,6.6150181702062385e-15,1.0092936587501423e-17,7.682207640705757e-07,0.0005453175383659912,0.0,0.00013613424783372343,0.006202525425416751,0.0,0.09778612007526205,0.0,0.0
NF-BoT-IoT-v2,integer,2048,9,0.24456144331313434,0.01954248514281082,0.07260185033338064,0.2404825232592623,0.001290574372534202,0.07018269671366885,0.19443864683969717,0.15022212477527727,0.016428374094127812,0.005409239645039525,0.08823380844855415,0.11326294997941222,0.04727717476559095,0.17819075720470015,0.005260259918892632,0.006880833442919891,0.003378047030889685,0.008236999208098285,0.01178702924846023,0.0016243307910655178,0.020580194633154105,0.002348796388743576,0.0013029649840755918,0.10195503580203416,0.012797998295561112,0.002757827638108131,0.010376909436292242,0.00533876602686569,5.466728898503139e-13,0.11467280616707683,0.0006308769454374526,1.0092936587501423e-17,4.2826204939520574e-07,0.22144232819569268,0.0,0.00017315468387431687,0.009469684371762294,5.150420742030668e-07,0.16722688352606327,0.011758382021758152,2.606870948063784e-13
NF-BoT-IoT-v2,integer,2048,13,0.24464565315615974,0.01675519474302639,0.0700512358902962,0.23385253197178946,0.0018526965113475793,0.19661896837171774,0.19450891512091406,0.17269953024960275,0.09800868889346691,0.007392671705948041,0.0805259869621406,0.11094842929211092,0.0593887490533614,0.24391747135273675,0.004971899888816315,0.08167491944709196,0.001530717529205134,0.007240850020774842,0.016817125013151926,0.0011719943084523713,0.020468375133023717,0.0020545303087068398,0.00796532694659615,0.09680578928898471,0.012285865751368275,0.004122649549456854,0.009780332576424055,0.003061434258698107,8.929755745744555e-09,0.09818986754238983,0.0006612127147017099,2.3550185370836655e-17,1.2345627445082827e-05,0.2214807586276795,0.0,5.101519485296367e-05,0.007555946595806811,2.4372974947442234e-06,0.17388982527878405,0.011063634741329395,0.0
NF-CSE-CIC-IDS2018-v2,float,32,5,0.005259787599552767,0.03921507990674302,0.014093800596770375,0.0,5.0464682937507114e-17,0.0,0.0,6.7286243916676156e-18,5.0464682937507114e-17,4.963377302978511e-05,0.034079218469339645,0.08779534735475418,1.5139404881252134e-17,0.0015199428114281322,0.003066414734986443,2.3550185370836655e-17,0.0031917976183541597,0.009292634701139961,0.03487288298809884,1.1775092685418327e-17,0.01007229643193484,5.7740829812321267e-05,0.0,0.00487326449455963,1.6821560979169039e-18,0.0,0.03240680475242492,0.024221652085238722,0.0,0.0,0.05005477667766418,2.0185873175002847e-17,0.0869833506968025,0.003939930968628855,0.0,0.0,6.7286243916676156e-18,0.0,0.0,0.0,0.0
NF-CSE-CIC-IDS2018-v2,float,32,9,0.006109995716696896,0.05885893944954525,0.0216519894388333,0.0,4.710037074167331e-17,0.0,0.0,1.850371707708594e-17,4.5418214643756407e-17,3.470649844667888e-05,0.04241758806619693,0.12528796669236972,1.682156097916904e-17,0.02121153156327429,0.004325271199802239,0.0002399758527763278,0.0066065229289686694,0.019344612611251952,0.048949873879501844,1.8217737020746305e-05,0.01197475061644563,0.001007102356203682,1.5139404881252134e-17,0.005010311720577259,3.3643121958338078e-18,0.0,0.04680710091602811,0.034922435294268576,1.850371707708594e-17,0.0,0.0619754226056217,4.37360585458395e-17,0.11849713729665795,0.0032005617119262413,0.0,1.850371707708594e-17,3.1960965860421176e-17,1.850371707708594e-17,3.3643121958338078e-18,3.3643121958338078e-18,0.0
NF-CSE-CIC-IDS2018-v2,float,32,13,0.006418199962950464,0.06674840046808751,0.018051319825547266,0.0,3.532527805625498e-17,0.0,0.00032295827136066244,1.3457248783335231e-17,3.1960965860421176e-17,0.0005951314455445922,0.046276525275028416,0.14386816505273503,2.186802927291975e-17,0.05344521678067942,0.005020994791199625,0.0005268308927952426,0.00806621199952501,0.024185943246752557,0.05271480749417041,3.955652243037717e-05,0.013631413754914348,0.00015591975393995728,1.3457248783335231e-17,0.004361828332012015,6.904995351969404e-05,0.0,0.054930623197445065,0.034641127879360384,1.3457248783335231e-17,8.079226656658368e-05,0.06735539771853308,2.186802927291975e-17,0.1332658872406526,0.0027145712711472594,0.0,1.3457248783335231e-17,0.00178037434862278,1.3457248783335231e-17,1.6821560979169039e-18,5.046468293750712e-18,0.0
NF-CSE-CIC-IDS2018-v2,float,64,5,0.005460135920098247,0.027989941409771537,0.01402880955321864,0.0,3.868959025208879e-17,0.0,0.00042384935407014003,1.850371707708594e-17,1.6689124459338843e-06,0.00014622963369911526,0.04395954753056915,0.08732199110870285,1.682156097916904e-17,0.0035806035671120126,0.002706562691356089,1.9597569026682096e-05,0.004835607654362549,0.0076003852746619974,0.03308926488374218,2.0185873175002847e-17,0.012112679906164048,0.00011885221150678665,0.0,0.006390743455486461,1.6821560979169039e-18,0.0,0.032318181211025775,0.027249095364094807,0.0,0.0,0.048040587319728385,2.6914497566670462e-17,0.08845675058837883,0.003472245860068495,0.0,0.0,8.902344697959028e-05,0.0,0.0,0.0,0.0
NF-CSE-CIC-IDS2018-v2,float,64,9,0.006429669875790648,0.04500018734532545,0.01682911363213936,1.6821560979169039e-18,3.700743415417188e-17,4.498726378732872e-06,0.00047306881534548806,1.682156097916904e-17,2.3535704943721208e-06,0.00024367139563836725,0.06030543625394969,0.12068232337745002,1.850371707708594e-17,0.021353149955941318,0.004220052816247184,0.0010021641547347446,0.0074220930205738025,0.0143096836662304,0.045182783987718377,1.8086807424213534e-05,0.014619379471233748,0.002147131603646231,1.3457248783335231e-17,0.008351597290188691,5.046468293750712e-18,0.0,0.04533384635796672,0.03865299766931613,1.5139404881252134e-17,1.001899528820623e-05,0.06100872645562422,3.1960965860421176e-17,0.1206621844527715,0.0038638513197116124,1.6821560979169039e-18,1.5139404881252134e-17,0.00015232546762872549,1.5139404881252134e-17,0.0,1.6821560979169039e-18,0.0
NF-CSE-CIC-IDS2018-v2,float,64,13,0.009035749708845686,0.056502767440352236,0.015935225998466928,1.6821560979169039e-18,0.00035008919928720435,0.0002912499263369452,0.0005198443390189404,2.186802927291975e-17,9.589985794244663e-06,0.00030957100908531184,0.0676331875480354,0.13859703628694525,1.1775092685418327e-17,0.05256919017605623,0.004493531255513962,0.0020337396910442133,0.0068762766830731846,0.017589854509534722,0.0534536285485052,4.0268326215410365e-05,0.015222370107906856,0.0016227820951097054,0.03271657292854388,0.007672754143445705,1.7294382516933768e-05,0.0,0.05338134172190127,0.0436744139576913,2.186802927291975e-17,1.770976070319088e-05,0.06690407180232244,2.6914497566670462e-17,0.13739011853939076,0.001890566469721214,1.6821560979169039e-18,2.186802927291975e-17,0.0016356964479989275,2.186802927291975e-17,1.6821560979169039e-18,6.7286243916676156e-18,0.0
NF-CSE-CIC-IDS2018-v2,float,128,5,0.005626497814331026,0.025640354985671767,0.0142802580263669,0.00010351229458164871,0.00012495821687808997,0.002754368567533492,0.0004602172491593958,2.0185873175002847e-17,1.8675237806695556e-06,0.00013544143592213512,0.03956418960378801,0.08888318032203518,4.830821045999483e-06,0.004985507279971892,0.0012537329510025324,3.2001408575581436e-05,0.001822703743363889,0.007327410034519019,0.03313809042820647,0.00022346919389540075,0.013883615772814653,0.002814148403780847,0.0,0.006499459718373015,6.159264708207683e-10,0.0,0.03187649197507273,0.028048286597423516,1.9892449180373837e-05,5.024173175920012e-05,0.048477277312580516,1.850371707708594e-17,0.08723147405725995,0.0035726121501022546,0.0,0.004907595274552598,7.254578076850435e-05,0.0,0.0,0.0,0.0
NF-CSE-CIC-IDS2018-v2,float,128,9,0.006941794925380767,0.03932467631857257,0.015982967606251397,0.00012993090396309242,0.00011140372137305525,0.0023558889557808095,0.0007501457437648203,6.7286243916676156e-18,7.160018013223871e-06,0.00023245031683086014,0.06001789434968251,0.126200221269861,5.483168696193237e-06,0.021404369241652153,0.0021209300499688325,0.0012055225933460456,0.0012212952008694613,0.018348784356861228,0.04806690821624495,0.009678136034713358,0.018559617887325505,0.0026828132138635623,5.046468293750712e-18,0.009498630078006706,1.3733720621762168e-05,0.0,0.04618000569017446,0.039113499314459683,2.509563389308833e-05,8.478245314874469e-05,0.061227553893470454,3.364312195833808e-17,0.12333529065288668,0.004725377903114184,0.0,0.005275925736448746,0.00010906388771451004,6.7286243916676156e-18,0.0,1.6821560979169039e-18,0.0
NF-CSE-CIC-IDS2018-v2,float,128,13,0.007074549413970236,0.047086651078449594,0.014084672524715059,0.00015200458113987596,0.00011265359986065882,0.0018519912530531866,0.0007995595885984918,1.682156097916904e-17,4.7033665081469304e-05,0.00043241634402406523,0.07175986166069753,0.13880628201940412,4.787619068526134e-06,0.05177877930507597,0.0008562755465667237,0.0011733987907851023,0.0031340618649885045,0.023544953076572454,0.05598592645618232,0.007704011911413131,0.01861252829891597,0.004052319520141484,1.5139404881252134e-17,0.010707817777064319,3.875335852396748e-05,4.473524944464621e-05,0.05437343238447664,0.04424274394112119,2.6642398107932576e-05,0.00045070433539946,0.06630973308286103,3.027880976250427e-17,0.1377950154745023,0.002754659610393902,0.0,0.00402022851683238,0.00169039334167675,1.682156097916904e-17,1.6821560979169039e-18,1.6821560979169039e-18,0.0
NF-CSE-CIC-IDS2018-v2,float,256,5,0.006280315656894308,0.022781985649600697,0.014454188129939023,8.660122309004665e-05,0.00022743658545080277,0.0028291875755160354,0.0004059659404057951,1.822426552688997e-06,1.2857665170478221e-05,0.00015135106048878866,0.04002776906670716,0.07002597745174749,0.0002480886278323669,0.0066383145338170585,0.0013812562408785894,4.991351742180629e-05,0.0009442102071445778,0.008189529855632299,0.03002325244725331,0.0012966121293256287,0.01385345416313355,0.01077170767939148,0.0,0.007546204419227688,2.3153161182865652e-05,3.1614524227846285e-05,0.03189923739134896,0.027088025481239827,7.656803536883308e-06,0.0008904996817565989,0.04765154034419959,1.850371707708594e-17,0.08978090640849862,0.003168281230057099,0.0,0.007758053318013737,0.000108567221537547,0.0,1.5192288435959191e-06,2.391581791791133e-06,0.0
NF-CSE-CIC-IDS2018-v2,float,256,9,0.007033729598541839,0.03123475853745004,0.027434344787633062,0.00015785384098790535,0.00037584220241484566,0.0022028666322433717,0.0006666392750873165,2.3287195439762284e-06,1.6823276622104984e-05,0.00034491394738641955,0.05993569064359169,0.1090533541502786,0.00024293044948796015,0.023909991656605897,0.0022192706793551704,0.0006006366510919424,0.0015280022321708165,0.013560841482909817,0.046200347374662214,0.0011642545347025546,0.01775606388069754,0.01196073862136944,1.1775092685418327e-17,0.010445850786066779,0.02357144285151331,5.0724546746861846e-05,0.04634311956924721,0.03836039077148496,1.3883262397141576e-05,0.0011590063646559883,0.06140996964061277,2.186802927291975e-17,0.12359620784006867,0.0036645994290301176,1.6821560979169039e-18,0.012620501487475073,0.0001592843555649436,1.3457248783335231e-17,2.6108584726386273e-06,5.844914043106732e-06,0.0
NF-CSE-CIC-IDS2018-v2,float,256,13,0.0064784135679726,0.0403100473016324,0.02350174117379846,0.00012535100770226393,0.0003269612297948417,0.0019728100548434893,0.0007041406092497233,5.137266627738424e-06,2.9885768172939384e-05,0.00045572424243326174,0.07239733041275198,0.13611569295893453,0.00012100311901502592,0.05553572746865018,0.002487098854644359,0.0010978775185994834,0.0014487649615528473,0.01880612680937342,0.04915675293608601,0.0014946620607223418,0.0202532757742446,0.010169793783335369,1.217508372258162e-07,0.012700697289787918,0.032088422612718936,6.590986844938537e-05,0.054369397676240126,0.04409097367817236,9.080113247799055e-06,0.0010550809827011413,0.06670375425301858,4.878252683959021e-17,0.13903151300486533,0.0034557296596244057,3.3643121958338078e-18,0.010596404393468145,0.0016538299565404889,3.744590559273871e-07,6.351495640984883e-06,5.75272058961642e-06,0.0
NF-CSE-CIC-IDS2018-v2,float,512,5,0.006161596598325346,0.022471932738957923,0.015479012706742987,0.00011504339863836554,0.0004062873343181505,0.0024618455198212813,0.0006874125164500806,6.047363964322004e-06,6.22489227115684e-05,0.00011614985565463867,0.04000932130386656,0.07056741289147181,0.00019470102070371576,0.007507528014034949,0.0009982533028330492,4.2185712276763344e-05,0.0005815005722094162,0.008015835721749838,0.0318910349876153,0.0013241700719930467,0.014542743343912456,0.010557514645673918,0.0,0.007472514421120717,4.1367835242533325e-05,2.2784637203158423e-05,0.03177161126686154,0.028232828678854734,1.836132719286743e-06,0.0009054265815061217,0.047503655639055446,2.186802927291975e-17,0.08844651913298336,0.003294169668129127,0.0,0.007695291595809615,0.0001243592238175991,0.0,1.8855562080479244e-06,6.065712766661439e-06,0.0
NF-CSE-CIC-IDS2018-v2,float,512,9,0.0068724603994591875,0.02953361656730996,0.017276341032955316,0.00012794692366111597,0.0005346770342062409,0.0017494674228647161,0.0011643276531267622,2.0098913828104885e-05,5.19125169715215e-05,0.00022912540434191788,0.06136669532309617,0.10927228484997105,0.0001936617799751557,0.009319966326971182,0.0023557116687473807,0.00027319175708388565,0.0014595644701648495,0.013373238586965248,0.04565828922645188,0.0019429760916305006,0.018064374863834134,0.018245983598492613,1.0092936587501423e-17,0.009881264506510171,0.005991626903068618,4.204552801980344e-05,0.04594348816643924,0.03863349447958425,2.0854717789182767e-05,0.001046070798483412,0.060681072788909746,3.364312195833808e-17,0.12838613795542297,0.004176426044648804,0.0,0.012556241983258564,0.000185888800845454,1.5139404881252134e-17,1.5218264187659734e-05,1.4832689405568157e-05,0.0
NF-CSE-CIC-IDS2018-v2,float,512,13,0.006407456191140311,0.038860216772810784,0.016413824931977603,0.00013574933342901368,0.0007024575605900962,0.001377538866155509,0.0011490537356349307,4.2066619583400644e-05,5.95577408787569e-05,0.000378455223541445,0.07497489617937189,0.13423087314450793,0.00014335728177222574,0.011739436073082265,0.0039226178267603,0.0005146051170849482,0.002191048150422962,0.018744738012622247,0.054481771053285034,0.0015330504072908712,0.020384650396341124,0.02149580240812156,1.0092936587501423e-17,0.013048045226787236,0.01036487050833992,4.5019496048441456e-05,0.05451613162075623,0.04476151275844963,4.9680879856776384e-05,0.0011913959163309745,0.06649753149019791,3.1960965860421176e-17,0.15359099380149763,0.004641938782351149,0.0,0.010722291800662396,0.0015742877148923792,2.626385018226943e-07,5.2376734292206617e-05,1.8572676116506082e-05,0.0
